#{"t_start": 1685744597.0285227, "env_id": null}
r,l,t
-105255,75,816.648893
10644,47,816.708736
-2258685,648,817.496627
-23068,73,817.595364
10649,47,817.66019
10815,48,817.726014
10815,48,817.787849
1785,73,817.884591
10649,47,817.948421
-40709,186,818.182793
10644,47,818.24762
10815,48,818.310452
10815,48,818.374281
10815,48,818.438112
10815,48,818.503936
10815,48,818.568762
-48715,73,818.670491
10649,47,818.732325
-381859,280,819.088377
10644,47,819.1532
10815,48,819.218027
10815,48,819.286843
-26289,75,819.388572
10649,47,819.451406
-210812,279,819.798476
10815,48,819.867293
10815,48,819.929127
10815,48,819.992957
10815,48,820.056786
10815,48,820.120616
26339,77,820.229336
10649,47,820.292157
10815,48,820.355986
10815,48,820.425799
10815,48,820.48963
10815,48,820.555453
25483,84,820.668154
10649,47,820.731984
10815,48,820.795813
10815,48,820.857646
25020,85,820.963361
10649,47,821.023203
-107025,76,821.125929
41896,120,821.275529
10644,47,821.342351
10815,48,821.409172
10815,48,821.473996
10815,48,821.535833
25543,85,821.647536
42341,118,821.803119
10649,47,821.870943
10815,48,821.931776
10815,48,821.99458
10815,48,822.057412
10815,48,822.123264
24460,85,822.234965
10654,47,822.2958
-970655,412,822.814414
10829,48,822.879243
10815,48,822.943073
10815,48,823.006902
-397368,350,823.452713
10644,47,823.52053
-83641,273,823.854637
10815,48,823.921458
10815,48,823.986285
-485,88,824.097986
10815,48,824.159821
10815,48,824.238611
10815,48,824.30244
10815,48,824.369261
10815,48,824.432094
10815,48,824.491933
10815,48,824.556761
10815,48,824.621588
10815,48,824.687412
25279,85,824.798115
-4351,47,824.861945
10815,48,824.923785
10815,48,824.987609
-53021,74,825.085348
10649,47,825.14818
10815,48,825.213006
42198,118,825.371583
-44797,138,825.553098
10664,47,825.617925
10815,48,825.681754
10815,48,825.745584
10815,48,825.808417
10815,48,825.871247
10815,48,825.938069
10815,48,826.002896
10815,48,826.06872
10815,48,826.134545
10815,48,826.196379
10815,48,826.256219
10815,48,826.32304
10815,48,826.385845
10815,48,826.449702
10815,48,826.513531
10815,48,826.579355
10815,48,826.64219
25257,86,826.756881
10649,47,826.821717
10815,48,826.887532
8494,86,827.003223
10654,47,827.063063
10815,48,827.128887
10815,48,827.192716
10815,48,827.259538
10815,48,827.322373
10815,48,827.392184
10815,48,827.456013
10815,48,827.522835
10815,48,827.589661
10815,48,827.649496
10815,48,827.716317
10815,48,827.784136
-485,88,827.902819
10815,48,827.968642
-110327,265,828.30375
-23288,72,828.401486
63089,149,828.586
10649,47,828.648834
10815,48,828.715652
10815,48,828.782471
10815,48,828.843306
-76485,74,828.943039
10644,47,829.004874
10815,48,829.071695
10815,48,829.137519
-14020,165,829.343968
9082,76,829.44769
-2744236,623,830.214641
10644,47,830.283457
10815,48,830.348284
10815,48,830.409122
10815,48,830.47295
10815,48,830.53778
10815,48,830.602604
10815,48,830.667431
10815,48,830.733262
10815,48,830.800081
10815,48,830.864903
10815,48,830.929731
10815,48,830.996551
10815,48,831.060353
10815,48,831.124183
-971629,486,831.721614
10654,47,831.791427
-11165,164,831.998872
10654,47,832.065696
10815,48,832.130521
10815,48,832.192329
10815,48,832.258152
-600587,282,832.608248
10649,47,832.672074
10815,48,832.733909
-4185,48,832.799732
10815,48,832.863563
10815,48,832.929387
10815,48,832.995213
10815,48,833.063029
10815,48,833.129851
10815,48,833.194677
10815,48,833.258507
10815,48,833.325329
10815,48,833.386166
10815,48,833.449995
-50175,236,833.751162
-159264,229,834.043409
10649,47,834.108236
-78035,74,834.20299
10644,47,834.266812
10815,48,834.331639
10815,48,834.396466
10815,48,834.465282
10815,48,834.532103
-265573,153,834.729581
10649,47,834.789418
10815,48,834.856237
10815,48,834.923059
10815,48,834.991875
-86108,107,835.132499
-103701,73,835.227246
10644,47,835.293072
10815,48,835.355907
25235,85,835.465613
10649,47,835.533427
10815,48,835.596259
25323,85,835.707961
10649,47,835.772788
42543,117,835.922392
10649,47,835.988212
10815,48,836.055034
10815,48,836.121855
10815,48,836.188677
10815,48,836.252506
10815,48,836.317338
-33109,238,836.605562
10649,47,836.673382
10815,48,836.738208
2399,79,836.844923
10649,47,836.903772
10815,48,836.970587
10815,48,837.032422
10815,48,837.098246
-163904,188,837.334614
-153019,189,837.588935
10649,47,837.655756
-92173,274,837.997844
25288,83,838.113533
19179,124,838.272114
10815,48,838.345912
10815,48,838.40675
10815,48,838.470578
10815,48,838.537404
10815,48,838.59924
-7614,155,838.800697
10649,47,838.866521
-245685,248,839.181679
-184755,114,839.336265
10664,47,839.400095
10815,48,839.463926
-48715,73,839.560665
-103751,73,839.657409
10644,47,839.721239
10815,48,839.785068
10815,48,839.847898
10815,48,839.914721
10815,48,839.982545
10815,48,840.046367
10815,48,840.10618
-19625,136,840.280743
10659,47,840.345568
10815,48,840.410395
10815,48,840.475224
-171152,139,840.655739
10649,47,840.723558
10815,48,840.789383
10815,48,840.851216
10815,48,840.915046
10815,48,840.977851
10815,48,841.043703
10815,48,841.108529
10815,48,841.179312
10815,48,841.242172
10815,48,841.312983
10815,48,841.375815
10815,48,841.442637
10815,48,841.509458
10815,48,841.574284
10815,48,841.641106
10815,48,841.70793
10815,48,841.772754
10815,48,841.832594
10815,48,841.896424
10815,48,841.961251
-4685,48,842.027046
10815,48,842.093899
10815,48,842.15972
10815,48,842.22754
10815,48,842.29436
-41011,141,842.471886
10644,47,842.534718
10815,48,842.598548
-83693,109,842.738175
10649,47,842.802003
10815,48,842.865834
25063,85,842.978533
-26455,74,843.078265
5209,108,843.2149
10649,47,843.275737
10815,48,843.342559
10815,48,843.404394
10815,48,843.467199
10815,48,843.529062
10815,48,843.594885
10815,48,843.658714
10815,48,843.722544
10815,48,843.788369
10815,48,843.8512
-331824,326,844.249137
10654,47,844.313963
-48813,73,844.406716
10649,47,844.471543
60313,155,844.672006
10649,47,844.735836
-639585,368,845.19062
10815,48,845.257444
10815,48,845.323238
10815,48,845.390087
10815,48,845.449931
-83085,168,845.664355
-29685,48,845.728184
10815,48,845.793009
10815,48,845.858837
10815,48,845.927652
-17685,48,845.987491
10815,48,846.053315
10815,48,846.116147
10815,48,846.182942
10815,48,846.25378
10815,48,846.316611
41240,120,846.469204
10649,47,846.534033
10815,48,846.60185
10815,48,846.664681
10815,48,846.729509
10815,48,846.797327
10815,48,846.864149
10815,48,846.924986
25691,86,847.03968
10649,47,847.104511
10815,48,847.164346
10815,48,847.23017
10815,48,847.297989
10815,48,847.365809
10815,48,847.425648
10815,48,847.491472
10815,48,847.556299
25807,85,847.671989
10649,47,847.732828
10815,48,847.800646
10815,48,847.86647
10815,48,847.9303
10815,48,847.994129
10815,48,848.057964
10815,48,848.119766
25395,84,848.230497
10649,47,848.293334
10815,48,848.359153
10815,48,848.42398
10815,48,848.485816
25571,84,848.596519
41494,117,848.754098
10649,47,848.816932
10815,48,848.883752
10815,48,848.949575
-1902594,641,849.755422
10815,48,849.820249
10815,48,849.892057
10815,48,849.955886
10815,48,850.021712
10815,48,850.088532
10815,48,850.156351
10815,48,850.221175
-2685,48,850.287001
25543,85,850.398704
10649,47,850.455551
26435,77,850.555285
10649,47,850.633076
10815,48,850.692923
10815,48,850.757744
10815,48,850.821573
10815,48,850.885402
10815,48,850.954218
10815,48,851.022038
10815,48,851.084869
10815,48,851.150695
10815,48,851.216518
10815,48,851.289324
10815,48,851.35016
10815,48,851.414987
10815,48,851.479814
23274,119,851.640385
-455167,364,852.114091
10649,47,852.179944
-10378,162,852.39437
10649,47,852.464184
10815,48,852.531005
10815,48,852.595831
10815,48,852.658664
10815,48,852.725485
10815,48,852.791281
25719,85,852.901016
-28002,76,853.003742
10644,47,853.067571
10815,48,853.132398
10815,48,853.19523
10815,48,853.261056
10815,48,853.326878
-4185,48,853.391706
-8949016,1285,854.9655
10654,47,855.035313
10815,48,855.102134
10815,48,855.16796
10815,48,855.232785
10815,48,855.298609
10815,48,855.364434
47216,108,855.505057
10644,47,855.565895
10815,48,855.628733
10815,48,855.692557
10815,48,855.75739
10815,48,855.82221
10815,48,855.884045
10815,48,855.950866
10815,48,856.013698
10815,48,856.07653
10815,48,856.14435
10815,48,856.207182
10815,48,856.272013
10815,48,856.337832
10815,48,856.402659
10815,48,856.471475
-18813,152,856.666952
10649,47,856.734772
10815,48,856.799598
10815,48,856.86243
10815,48,856.928255
10815,48,856.994078
10815,48,857.059875
10815,48,857.127724
-103635,74,857.223465
10644,47,857.288292
10815,48,857.354116
10815,48,857.420938
-103535,74,857.520671
10644,47,857.582506
10815,48,857.648329
10815,48,857.713157
10815,48,857.778981
10815,48,857.845802
10815,48,857.908634
10815,48,857.974458
10815,48,858.039286
10815,48,858.100122
10815,48,858.166944
10815,48,858.234763
-23656,73,858.331504
10649,47,858.39334
10815,48,858.459164
10815,48,858.532967
25559,86,858.646664
10649,47,858.705505
41602,232,858.994704
10649,47,859.063549
10815,48,859.127378
10815,48,859.190209
10815,48,859.257031
10815,48,859.318866
10815,48,859.379705
10815,48,859.445527
10815,48,859.514344
10815,48,859.582162
10815,48,859.643996
10815,48,859.706829
10815,48,859.767666
26475,78,859.873384
10649,47,859.934221
10815,48,859.999048
10815,48,860.063874
10815,48,860.128702
10815,48,860.195524
10815,48,860.256361
10815,48,860.322185
-2153841,548,860.998382
10649,47,861.064207
-2205153,684,861.917921
10654,47,861.983745
10815,48,862.049568
10815,48,862.115397
10815,48,862.181216
10815,48,862.245051
10815,48,862.309874
10815,48,862.372705
10815,48,862.43454
-48666,73,862.528289
10649,47,862.597105
10815,48,862.659938
10815,48,862.725766
10815,48,862.789591
19625,126,862.948169
10815,48,863.013998
10815,48,863.079815
20421,115,863.227422
10649,47,863.295239
-103585,74,863.394976
-1907545,639,864.203815
10649,47,864.269641
10815,48,864.333468
10815,48,864.397295
10815,48,864.461124
-122705,241,864.765312
10649,47,864.831135
10815,48,864.893967
10815,48,864.958795
10815,48,865.024619
10815,48,865.088448
10815,48,865.151274
10815,48,865.219098
10815,48,865.282928
25543,85,865.400614
-76551,73,865.500347
10644,47,865.565174
10815,48,865.631996
45670,114,865.779601
-28356,47,865.842433
10815,48,865.905265
10815,48,865.969095
10815,48,866.035921
10815,48,866.106727
10815,48,866.17255
10815,48,866.237378
10815,48,866.303202
10815,48,866.366034
10815,48,866.43086
-308810,315,866.821815
20054,145,867.011309
-1336943,539,867.692489
10649,47,867.765294
10815,48,867.829125
-168332,143,868.016623
10664,47,868.082447
10815,48,868.144282
10815,48,868.211103
36098,235,868.509306
10649,47,868.58012
10815,48,868.643948
10815,48,868.711766
10815,48,868.777589
10815,48,868.84441
-1752875,485,869.45079
10815,48,869.515616
10815,48,869.582442
10815,48,869.645276
10815,48,869.7091
10815,48,869.775921
10815,48,869.841746
10815,48,869.909564
10815,48,869.975389
25582,160,870.173859
10829,48,870.243672
10815,48,870.31149
10815,48,870.379309
10815,48,870.440146
10815,48,870.507965
10815,48,870.57277
10815,48,870.637619
15464,125,870.797193
10654,47,870.866008
-76435,74,870.96574
10644,47,871.026553
10815,48,871.092403
10815,48,871.158227
10815,48,871.222058
10815,48,871.289876
10815,48,871.354704
10815,48,871.421524
10815,48,871.487348
10815,48,871.55018
10815,48,871.617002
10815,48,871.682825
10815,48,871.750645
10815,48,871.814474
10815,48,871.880303
10815,48,871.948116
10815,48,872.012955
10815,48,872.07378
10815,48,872.140602
10815,48,872.20643
10815,48,872.27225
10815,48,872.337077
10815,48,872.397915
26491,76,872.503633
10649,47,872.567461
10815,48,872.632288
12913,198,872.885611
10649,47,872.953429
10815,48,873.01726
10815,48,873.087073
1811,77,873.189799
10644,47,873.255623
10815,48,873.320449
10815,48,873.387271
10815,48,873.453095
10815,48,873.515927
10815,48,873.579757
-27738,77,873.688466
10644,47,873.750303
10815,48,873.813133
10815,48,873.879954
10815,48,873.943785
-206718,130,874.110339
-14856,47,874.181149
10815,48,874.245976
10815,48,874.310806
10815,48,874.377624
10815,48,874.444448
10815,48,874.508278
10815,48,874.574099
10815,48,874.642915
10815,48,874.708739
10815,48,874.775561
10815,48,874.837396
-281873,346,875.271236
10644,47,875.341049
10815,48,875.405877
-318234,321,875.810795
10654,47,875.876618
10815,48,875.941445
10815,48,876.009264
10815,48,876.07509
10815,48,876.139915
10815,48,876.203744
10815,48,876.270566
-927959,473,876.867974
10649,47,876.936785
10815,48,877.006599
10815,48,877.076413
10815,48,877.142237
10815,48,877.206065
-31785,128,877.375613
10815,48,877.441437
10815,48,877.508261
10815,48,877.573086
10815,48,877.638909
-27897,98,877.762578
10644,47,877.828403
10815,48,877.892232
10815,48,877.954067
10815,48,878.019891
10815,48,878.084718
10815,48,878.149544
10815,48,878.217364
10815,48,878.279203
10815,48,878.345021
10815,48,878.408852
10815,48,878.471684
-113985,113,878.619289
10649,47,878.682121
10815,48,878.74595
10815,48,878.810778
10815,48,878.875605
-154385,208,879.14389
-779534,300,879.521877
24569,85,879.638565
10654,47,879.702394
10815,48,879.765228
10815,48,879.831051
24419,85,879.946745
10654,47,880.015558
10815,48,880.083377
10815,48,880.147206
10815,48,880.21303
10815,48,880.278854
10815,48,880.345675
10815,48,880.406513
10815,48,880.47134
-6544,142,880.662829
10829,48,880.730647
10815,48,880.794476
10815,48,880.8603
10815,48,880.927122
42967,111,881.07373
10644,47,881.136562
10815,48,881.200364
10815,48,881.264193
10815,48,881.33204
10815,48,881.394872
10815,48,881.461693
10815,48,881.528515
10815,48,881.596333
10815,48,881.660163
-61245,108,881.802782
-213715,280,882.158831
10815,48,882.229641
-48715,73,882.329376
10649,47,882.394201
10815,48,882.457035
10815,48,882.519867
-37698,108,882.66049
10644,47,882.730303
10815,48,882.797125
10815,48,882.860954
10815,48,882.923786
10815,48,882.990608
10815,48,883.058427
10815,48,883.119264
10815,48,883.185088
-396433,321,883.589009
-1210598,371,884.056759
10649,47,884.127569
10815,48,884.195389
10815,48,884.260215
10815,48,884.326039
10815,48,884.390866
10815,48,884.458685
10815,48,884.524509
10815,48,884.588311
10815,48,884.656158
10815,48,884.719986
10815,48,884.78581
-78233,106,884.921448
10649,47,884.985277
10815,48,885.053096
10815,48,885.12291
10815,48,885.189732
10815,48,885.251566
10815,48,885.318387
-9170975,1090,886.672768
10664,47,886.741584
1935,77,886.838299
10649,47,886.901158
10815,48,886.968976
10815,48,887.031808
10815,48,887.097633
10815,48,887.161462
10815,48,887.22829
10815,48,887.294107
10815,48,887.360929
10815,48,887.426754
10815,48,887.49158
-142454,108,887.631207
10644,47,887.696033
10815,48,887.760858
10815,48,887.829676
10815,48,887.897495
10815,48,887.95933
10815,48,888.028146
10815,48,888.094968
10815,48,888.158797
10815,48,888.225618
10815,48,888.291442
10815,48,888.359267
10815,48,888.423093
10815,48,888.486918
59298,155,888.692371
10644,47,888.758196
10815,48,888.822028
10815,48,888.888851
10815,48,888.95467
10815,48,889.019497
10815,48,889.085321
10815,48,889.152115
10815,48,889.21797
25571,84,889.330665
10649,47,889.396489
10815,48,889.463311
10815,48,889.529138
10815,48,889.597951
10815,48,889.660783
24542,85,889.776474
10654,47,889.846288
10815,48,889.914106
10815,48,889.978933
1465,74,890.080662
10644,47,890.141499
10815,48,890.210317
10815,48,890.277136
10815,48,890.360912
10815,48,890.42175
10815,48,890.487574
10815,48,890.555393
10815,48,890.623212
-17685,48,890.69103
10815,48,890.758851
10815,48,890.827665
10815,48,890.891495
-191750,169,891.116892
10815,48,891.184711
10815,48,891.251532
10815,48,891.318353
10815,48,891.386173
10815,48,891.450999
10815,48,891.519816
-218251,229,891.825997
10664,47,891.890824
10815,48,891.95964
10815,48,892.028456
10815,48,892.091288
10815,48,892.156115
24378,85,892.273801
10654,47,892.339631
10815,48,892.408441
10815,48,892.474265
10815,48,892.538094
-23117,73,892.634835
10649,47,892.697641
10815,48,892.768478
10815,48,892.833305
10815,48,892.900126
10815,48,892.964954
10815,48,893.031775
10815,48,893.097599
-6474943669,32321,934.340386
10815,48,934.416184
10815,48,934.487991
10815,48,934.556808
10815,48,934.625623
10815,48,934.69444
10815,48,934.763254
10815,48,934.833069
10815,48,934.900887
10815,48,934.967709
10815,48,935.036525
10815,48,935.104345
-5238281,1005,936.375946
10649,47,936.446757
10815,48,936.510591
10815,48,936.577408
10815,48,936.642234
10815,48,936.709055
10815,48,936.773882
10815,48,936.840704
10815,48,936.907526
10815,48,936.976342
10815,48,937.040144
10815,48,937.105996
10815,48,937.172818
10815,48,937.240638
10815,48,937.305435
10815,48,937.375276
25351,84,937.484982
10649,47,937.54981
10815,48,937.617628
10815,48,937.683453
10815,48,937.750274
10815,48,937.816098
10815,48,937.881922
10815,48,937.948745
10815,48,938.019554
10815,48,938.083383
24453,86,938.204061
10654,47,938.276867
10815,48,938.34668
10815,48,938.413501
10815,48,938.480323
-76554,105,938.623939
10649,47,938.688764
10815,48,938.753592
-410105,226,939.041822
10649,47,939.111634
10815,48,939.178457
10815,48,939.244281
24371,86,939.361966
10654,47,939.4258
10815,48,939.493615
10815,48,939.559439
10815,48,939.63025
10815,48,939.699074
25367,85,939.819749
10649,47,939.883573
10815,48,939.950394
44878,120,940.113961
10664,47,940.179781
-51205,73,940.278517
18221,124,940.443078
-37068,155,940.65152
10644,47,940.717345
